transaction_id,client_id,месяц,сумма,категория
97886,1441,8,17277.35,Путешествия
97887,1441,8,3357.34,Транспорт
97888,1441,8,3565.59,Рестораны
97889,1441,8,1991.67,Продукты
97890,1441,8,5039.39,Одежда
97891,1441,9,4197.95,Здоровье
97892,1441,9,3378.87,Продукты
97893,1441,9,1983.41,Продукты
97894,1441,9,1992.15,Продукты
97895,1441,9,26039.66,Путешествия
97896,1441,9,2657.07,Продукты
97897,1441,10,1793.43,Продукты
97898,1441,10,7095.08,Одежда
97899,1441,10,7576.52,Образование
97900,1441,11,21805.49,Путешествия
97901,1441,11,5048.16,Развлечения
97902,1441,11,1800.33,Продукты
97903,1441,11,3822.91,Продукты
97904,1441,11,1714.99,Транспорт
97905,1441,11,2723.04,Продукты
97906,1441,11,29236.81,Путешествия
97907,1441,11,31593.77,Путешествия
97908,1441,11,2345.57,Продукты
97909,1441,11,4212.73,Здоровье
97910,1441,11,4012.93,Здоровье
97911,1441,12,26004.29,Путешествия
97912,1441,12,2962.64,Продукты
97913,1441,12,2844.35,Транспорт
97914,1441,12,7670.14,Здоровье
97915,1441,12,2423.65,Развлечения
97916,1441,12,3470.94,Рестораны
97917,1441,12,1761.58,Продукты
97918,1442,1,2088.3,Транспорт
97919,1442,1,17998.47,Путешествия
97920,1442,1,4497.36,Продукты
97921,1442,1,3431.9,Прочее
97922,1442,2,6744.72,Одежда
97923,1442,2,2016.38,Продукты
97924,1442,2,5242.09,Здоровье
97925,1442,3,6479.63,Рестораны
97926,1442,3,14213.97,Путешествия
97927,1442,3,2307.2,Продукты
97928,1442,3,5192.78,Здоровье
97929,1442,4,3260.37,Продукты
97930,1442,4,5908.77,Одежда
97931,1442,4,3130.78,Продукты
97932,1442,5,7240.68,Рестораны
97933,1442,5,1934.27,Рестораны
97934,1442,5,14878.1,Образование
97935,1442,5,2395.78,Продукты
97936,1442,5,23291.4,Путешествия
97937,1442,5,6378.47,Рестораны
97938,1442,6,3848.64,Продукты
97939,1442,6,888.02,Транспорт
97940,1442,7,4746.39,Рестораны
97941,1442,7,3495.8,Прочее
97942,1442,7,2061.92,Продукты
97943,1442,7,1928.34,Развлечения
97944,1442,7,4157.54,Прочее
97945,1442,8,11336.95,Одежда
97946,1442,8,2384.83,Продукты
97947,1442,9,9033.48,Одежда
97948,1442,9,3119.66,Одежда
97949,1442,9,3043.69,Продукты
97950,1442,9,30470.72,Путешествия
97951,1442,9,3826.74,Транспорт
97952,1442,9,2191.91,Рестораны
97953,1442,9,1815.96,Продукты
97954,1442,9,3042.77,Рестораны
97955,1442,9,1890.83,Транспорт
97956,1442,10,4359.91,Одежда
97957,1442,11,1254.46,Развлечения
97958,1442,11,2972.41,Рестораны
97959,1442,11,2455.05,Рестораны
97960,1442,12,66043.8,Путешествия
97961,1442,12,3236.97,Рестораны
97962,1442,12,14197.13,Образование
97963,1442,12,2558.04,Транспорт
97964,1442,12,13558.14,Одежда
97965,1442,12,3955.15,Продукты
97966,1443,1,4274.22,Рестораны
97967,1443,1,10839.61,Рестораны
97968,1443,1,4334.5,Продукты
97969,1443,1,4423.7,Рестораны
97970,1443,1,3451.79,Развлечения
97971,1443,1,2071.65,Продукты
97972,1443,1,4699.48,Одежда
97973,1443,2,6217.98,Продукты
97974,1443,2,10708.11,Образование
97975,1443,2,2124.24,Транспорт
97976,1443,2,3734.64,Развлечения
97977,1443,2,4818.19,Развлечения
97978,1443,3,1764.64,Продукты
97979,1443,3,2097.2,Развлечения
97980,1443,3,3914.26,Продукты
97981,1443,3,962.97,Развлечения
97982,1443,3,4820.09,Коммунальные услуги
97983,1443,3,6779.93,Рестораны
97984,1443,4,2327.0,Продукты
97985,1443,5,1522.02,Транспорт
97986,1443,5,1799.3,Транспорт
97987,1443,5,6060.17,Продукты
97988,1443,5,1480.47,Рестораны
97989,1443,5,3448.97,Продукты
97990,1443,6,5670.8,Коммунальные услуги
97991,1443,6,9933.04,Рестораны
97992,1443,6,11603.22,Одежда
97993,1443,6,3901.93,Прочее
97994,1443,7,6602.56,Коммунальные услуги
97995,1443,7,8457.97,Рестораны
97996,1443,8,6871.53,Коммунальные услуги
97997,1443,8,18501.66,Путешествия
97998,1443,8,4516.95,Продукты
97999,1443,8,3994.15,Продукты
98000,1443,8,6579.58,Продукты
98001,1443,8,4416.48,Рестораны
98002,1443,8,6205.24,Здоровье
98003,1443,9,2744.24,Продукты
98004,1443,9,15351.44,Путешествия
98005,1443,9,1372.51,Транспорт
98006,1443,10,3136.61,Рестораны
98007,1443,11,3315.48,Транспорт
98008,1443,11,5112.8,Образование
98009,1443,11,11174.66,Образование
98010,1443,11,2937.33,Транспорт
98011,1443,11,3334.68,Рестораны
98012,1443,11,1992.07,Продукты
98013,1443,12,3441.36,Коммунальные услуги
98014,1443,12,2621.02,Транспорт
98015,1443,12,10433.43,Здоровье
98016,1443,12,15639.9,Путешествия
98017,1443,12,14950.18,Путешествия
98018,1443,12,3020.04,Рестораны
98019,1443,12,9437.37,Образование
98020,1443,12,29259.92,Путешествия
98021,1444,1,29165.5,Путешествия
98022,1444,1,9216.54,Коммунальные услуги
98023,1444,1,6518.8,Развлечения
98024,1444,1,69573.89,Путешествия
98025,1444,1,1370.17,Развлечения
98026,1444,1,3253.28,Транспорт
98027,1444,1,4236.24,Прочее
98028,1444,2,13922.9,Образование
98029,1444,2,9874.82,Одежда
98030,1444,2,28667.97,Путешествия
98031,1444,2,7964.57,Продукты
98032,1444,2,8226.99,Здоровье
98033,1444,3,1032.08,Развлечения
98034,1444,3,11512.66,Одежда
98035,1444,3,6160.13,Коммунальные услуги
98036,1444,3,5882.02,Продукты
98037,1444,4,3613.44,Продукты
98038,1444,4,14101.49,Путешествия
98039,1444,4,3197.2,Развлечения
98040,1444,4,3029.16,Продукты
98041,1444,4,1157.68,Транспорт
98042,1444,4,5987.44,Одежда
98043,1444,5,5519.45,Рестораны
98044,1444,5,6758.64,Здоровье
98045,1444,5,2166.66,Развлечения
98046,1444,6,2624.53,Транспорт
98047,1444,6,2991.14,Транспорт
98048,1444,6,4563.14,Продукты
98049,1444,6,37283.27,Путешествия
98050,1444,6,4821.82,Развлечения
98051,1444,6,1522.51,Прочее
98052,1444,6,5163.44,Рестораны
98053,1444,6,1373.64,Прочее
98054,1444,6,2704.26,Рестораны
98055,1444,7,2961.09,Рестораны
98056,1444,7,16966.69,Образование
98057,1444,7,19799.49,Путешествия
98058,1444,7,5100.4,Рестораны
98059,1444,7,6690.63,Коммунальные услуги
98060,1444,7,6018.7,Коммунальные услуги
98061,1444,7,9480.13,Одежда
98062,1444,7,9079.29,Здоровье
98063,1444,7,1777.77,Транспорт
98064,1444,8,4386.83,Рестораны
98065,1444,8,43964.04,Путешествия
98066,1444,8,5536.23,Рестораны
98067,1444,9,3555.55,Рестораны
98068,1444,9,7107.51,Одежда
98069,1444,9,25762.39,Путешествия
98070,1444,9,798.05,Транспорт
98071,1444,10,822.75,Развлечения
98072,1444,10,2226.4,Транспорт
98073,1444,10,8255.83,Развлечения
98074,1444,11,24451.73,Путешествия
98075,1444,11,2591.07,Транспорт
98076,1444,11,3873.87,Рестораны
98077,1444,11,3130.06,Рестораны
98078,1444,11,10496.36,Рестораны
98079,1444,12,2466.47,Здоровье
98080,1444,12,5884.26,Продукты
98081,1444,12,4908.09,Прочее
98082,1444,12,5195.96,Развлечения
98083,1444,12,5131.83,Транспорт
98084,1444,12,23812.08,Путешествия
98085,1444,12,9153.49,Образование
98086,1444,12,5579.38,Здоровье
98087,1444,12,9262.66,Одежда
98088,1445,1,1291.72,Рестораны
98089,1445,1,4020.16,Продукты
98090,1445,1,2809.45,Транспорт
98091,1445,1,3320.06,Транспорт
98092,1445,2,9110.33,Транспорт
98093,1445,2,7118.62,Рестораны
98094,1445,2,1802.44,Рестораны
98095,1445,2,3450.56,Коммунальные услуги
98096,1445,2,8475.28,Одежда
98097,1445,3,5100.4,Продукты
98098,1445,3,1074.01,Транспорт
98099,1445,3,5624.77,Одежда
98100,1445,3,1040.79,Транспорт
98101,1445,4,36564.71,Путешествия
98102,1445,4,7065.84,Рестораны
98103,1445,4,1001.93,Транспорт
98104,1445,4,3525.38,Продукты
98105,1445,4,2402.5,Продукты
98106,1445,4,2457.63,Продукты
98107,1445,4,4203.63,Продукты
98108,1445,5,2430.63,Продукты
98109,1445,5,13107.35,Одежда
98110,1445,5,2458.1,Транспорт
98111,1445,6,5940.89,Развлечения
98112,1445,6,1160.64,Прочее
98113,1445,6,4161.55,Развлечения
98114,1445,7,4271.33,Развлечения
98115,1445,7,6601.6,Одежда
98116,1445,7,3228.22,Транспорт
98117,1445,7,39043.19,Путешествия
98118,1445,7,1385.56,Рестораны
98119,1445,7,3017.93,Рестораны
98120,1445,8,4262.27,Коммунальные услуги
98121,1445,8,1348.03,Развлечения
98122,1445,8,1154.53,Транспорт
98123,1445,8,3093.07,Рестораны
98124,1445,8,1629.07,Продукты
98125,1445,9,7088.09,Рестораны
98126,1445,9,2849.96,Рестораны
98127,1445,10,6297.29,Коммунальные услуги
98128,1445,10,2522.57,Рестораны
98129,1445,10,2952.6,Рестораны
98130,1445,10,6280.36,Рестораны
98131,1445,10,2699.23,Здоровье
98132,1445,10,1002.5,Транспорт
98133,1445,10,2666.6,Развлечения
98134,1445,11,13566.68,Путешествия
98135,1445,11,974.0,Транспорт
98136,1445,11,1333.76,Развлечения
98137,1445,11,2016.22,Рестораны
98138,1445,12,3805.64,Продукты
98139,1445,12,820.38,Продукты
98140,1445,12,1486.43,Продукты
98141,1445,12,964.4,Транспорт
98142,1446,1,2984.07,Образование
98143,1446,1,2166.84,Продукты
98144,1446,1,11217.49,Образование
98145,1446,1,1815.77,Рестораны
98146,1446,1,1548.3,Продукты
98147,1446,1,6764.27,Рестораны
98148,1446,2,1887.84,Продукты
98149,1446,3,7072.76,Одежда
98150,1446,3,3714.6,Здоровье
98151,1446,4,3016.6,Развлечения
98152,1446,4,1174.71,Продукты
98153,1446,4,54602.06,Путешествия
98154,1446,4,3116.34,Продукты
98155,1446,5,8643.92,Образование
98156,1446,5,1860.59,Продукты
98157,1446,5,22403.12,Путешествия
98158,1446,5,2488.11,Развлечения
98159,1446,5,7781.48,Одежда
98160,1446,6,1117.12,Продукты
98161,1446,6,16786.08,Одежда
98162,1446,6,14990.59,Путешествия
98163,1446,6,3366.01,Коммунальные услуги
98164,1446,6,2275.44,Прочее
98165,1446,6,1783.11,Продукты
98166,1446,7,3681.24,Продукты
98167,1446,7,11641.13,Путешествия
98168,1446,7,6707.22,Одежда
98169,1446,7,2230.5,Прочее
98170,1446,7,3091.53,Продукты
98171,1446,8,3192.89,Развлечения
98172,1446,8,25800.62,Путешествия
98173,1446,8,1645.35,Рестораны
98174,1446,8,1559.7,Транспорт
98175,1446,8,3353.73,Рестораны
98176,1446,8,1428.45,Рестораны
98177,1446,8,6220.19,Образование
98178,1446,9,25208.92,Путешествия
98179,1446,9,6230.17,Продукты
98180,1446,9,1280.89,Транспорт
98181,1446,10,4128.73,Рестораны
98182,1446,10,1866.55,Продукты
98183,1446,10,9771.65,Одежда
98184,1446,10,3128.78,Развлечения
98185,1446,11,1180.2,Транспорт
98186,1446,11,11490.32,Образование
98187,1446,11,2952.61,Рестораны
98188,1446,11,2077.04,Развлечения
98189,1446,11,1670.85,Транспорт
98190,1446,11,2482.45,Продукты
98191,1446,12,732.23,Транспорт
98192,1446,12,2877.16,Транспорт
98193,1446,12,4291.44,Прочее
98194,1446,12,2668.54,Развлечения
98195,1446,12,5089.32,Одежда
98196,1446,12,5393.88,Одежда
98197,1447,1,2486.34,Транспорт
98198,1447,1,10353.81,Рестораны
98199,1447,1,2755.21,Транспорт
98200,1447,1,15942.55,Путешествия
98201,1447,1,4602.51,Рестораны
98202,1447,1,15846.18,Образование
98203,1447,1,4568.57,Развлечения
98204,1447,1,13308.0,Рестораны
98205,1447,2,9380.37,Здоровье
98206,1447,2,13081.85,Путешествия
98207,1447,2,1698.56,Транспорт
98208,1447,3,7423.44,Рестораны
98209,1447,3,3503.09,Продукты
98210,1447,3,9900.31,Здоровье
98211,1447,3,42338.13,Путешествия
98212,1447,3,5657.24,Продукты
98213,1447,4,4789.13,Продукты
98214,1447,4,17671.37,Коммунальные услуги
98215,1447,4,3960.57,Продукты
98216,1447,4,1768.51,Транспорт
98217,1447,4,4838.45,Развлечения
98218,1447,4,1462.01,Развлечения
98219,1447,4,1819.6,Продукты
98220,1447,4,7632.75,Путешествия
98221,1447,4,4131.19,Продукты
98222,1447,4,5426.92,Продукты
98223,1447,5,6018.45,Коммунальные услуги
98224,1447,5,5282.01,Здоровье
98225,1447,5,4461.93,Продукты
98226,1447,5,2010.44,Развлечения
98227,1447,5,8984.43,Развлечения
98228,1447,5,1684.77,Развлечения
98229,1447,6,1266.89,Транспорт
98230,1447,6,1465.17,Транспорт
98231,1447,6,6134.84,Здоровье
98232,1447,6,13591.41,Одежда
98233,1447,6,4518.3,Рестораны
98234,1447,6,1413.0,Продукты
98235,1447,6,19708.05,Путешествия
98236,1447,6,10864.58,Образование
98237,1447,6,7133.22,Здоровье
98238,1447,7,3078.82,Транспорт
98239,1447,7,4484.51,Одежда
98240,1447,7,6257.26,Рестораны
98241,1447,7,2676.51,Транспорт
98242,1447,7,5351.32,Продукты
98243,1447,7,6804.0,Продукты
98244,1447,7,42383.19,Путешествия
98245,1447,7,4341.88,Транспорт
98246,1447,7,2705.6,Рестораны
98247,1447,8,13414.52,Путешествия
98248,1447,8,3615.64,Рестораны
98249,1447,8,1737.79,Продукты
98250,1447,9,6308.44,Рестораны
98251,1447,9,8272.28,Одежда
98252,1447,9,3743.21,Коммунальные услуги
98253,1447,9,11958.5,Одежда
98254,1447,9,1773.98,Транспорт
98255,1447,9,5220.79,Продукты
98256,1447,10,49885.92,Путешествия
98257,1447,10,768.92,Продукты
98258,1447,11,1790.19,Продукты
98259,1447,11,2856.68,Рестораны
98260,1447,12,964.25,Транспорт
98261,1447,12,9062.21,Продукты
98262,1447,12,2541.48,Развлечения
98263,1447,12,3254.06,Коммунальные услуги
98264,1447,12,5221.17,Рестораны
98265,1447,12,4745.28,Коммунальные услуги
98266,1447,12,16336.25,Образование
98267,1447,12,27452.36,Путешествия
98268,1447,12,12471.63,Одежда
98269,1447,12,9338.02,Здоровье
98270,1447,12,2675.62,Развлечения
98271,1448,1,6988.14,Рестораны
98272,1448,1,1161.1,Транспорт
98273,1448,1,20056.97,Одежда
98274,1448,1,2149.07,Продукты
98275,1448,1,2324.55,Развлечения
98276,1448,2,11363.65,Рестораны
98277,1448,2,5725.2,Рестораны
98278,1448,2,2903.41,Транспорт
98279,1448,2,37026.12,Путешествия
98280,1448,2,6118.66,Одежда
98281,1448,2,38567.85,Путешествия
98282,1448,3,1961.11,Продукты
98283,1448,3,3164.54,Развлечения
98284,1448,3,5553.93,Здоровье
98285,1448,3,1393.47,Транспорт
98286,1448,3,21016.01,Путешествия
98287,1448,3,35809.87,Путешествия
98288,1448,3,2987.83,Продукты
98289,1448,3,5720.36,Коммунальные услуги
98290,1448,3,1783.71,Транспорт
98291,1448,4,1900.44,Развлечения
98292,1448,4,10378.3,Одежда
98293,1448,4,1557.32,Транспорт
98294,1448,4,27088.06,Рестораны
98295,1448,4,10829.16,Одежда
98296,1448,4,8633.18,Продукты
98297,1448,4,3495.34,Здоровье
98298,1448,5,21478.36,Путешествия
98299,1448,5,4179.96,Развлечения
98300,1448,5,3551.94,Продукты
98301,1448,5,790.57,Транспорт
98302,1448,5,20298.63,Образование
98303,1448,5,6971.67,Образование
98304,1448,6,5095.85,Здоровье
98305,1448,6,6317.46,Здоровье
98306,1448,6,5635.98,Транспорт
98307,1448,6,1869.54,Продукты
98308,1448,6,2333.21,Продукты
98309,1448,6,3423.27,Продукты
98310,1448,6,7733.67,Рестораны
98311,1448,6,5540.09,Здоровье
98312,1448,6,1648.4,Развлечения
98313,1448,7,7868.44,Здоровье
98314,1448,7,5053.27,Развлечения
98315,1448,7,910.53,Транспорт
98316,1448,7,4712.91,Транспорт
98317,1448,7,5225.07,Здоровье
98318,1448,8,9424.61,Коммунальные услуги
98319,1448,8,5667.13,Продукты
98320,1448,8,30774.86,Путешествия
98321,1448,8,18349.59,Образование
98322,1448,8,4742.12,Рестораны
98323,1448,8,23120.36,Путешествия
98324,1448,8,2439.17,Транспорт
98325,1448,9,3112.47,Развлечения
98326,1448,9,2957.29,Здоровье
98327,1448,9,18610.78,Путешествия
98328,1448,9,36154.18,Путешествия
98329,1448,9,5356.72,Прочее
98330,1448,9,4954.59,Здоровье
98331,1448,9,14264.43,Одежда
98332,1448,10,7437.67,Одежда
98333,1448,10,10559.68,Одежда
98334,1448,10,3072.98,Продукты
98335,1448,10,4924.13,Рестораны
98336,1448,10,7872.25,Продукты
98337,1448,11,1970.84,Развлечения
98338,1448,11,6835.91,Продукты
98339,1448,12,2713.23,Транспорт
98340,1448,12,11793.42,Рестораны
98341,1448,12,3531.37,Продукты
98342,1448,12,8882.94,Рестораны
98343,1448,12,7043.7,Продукты
98344,1448,12,1848.04,Транспорт
98345,1448,12,2197.17,Развлечения
98346,1448,12,34358.72,Путешествия
98347,1448,12,8286.46,Одежда
98348,1448,12,3906.88,Продукты
98349,1448,12,6772.72,Образование
98350,1448,12,9442.6,Рестораны
98351,1448,12,25248.01,Путешествия
98352,1449,1,6400.98,Рестораны
98353,1449,1,1184.45,Продукты
98354,1449,1,2109.48,Развлечения
98355,1449,2,6269.84,Продукты
98356,1449,2,1803.24,Развлечения
98357,1449,2,7638.46,Образование
98358,1449,2,44999.84,Путешествия
98359,1449,2,2366.27,Здоровье
98360,1449,2,106046.53,Путешествия
98361,1449,2,5252.51,Продукты
98362,1449,2,8101.62,Образование
98363,1449,2,3799.38,Одежда
98364,1449,2,7824.68,Развлечения
98365,1449,3,2496.83,Продукты
98366,1449,3,6804.71,Рестораны
98367,1449,3,3429.79,Рестораны
98368,1449,4,10637.81,Одежда
98369,1449,4,2623.67,Продукты
98370,1449,5,1142.27,Развлечения
98371,1449,5,2178.89,Транспорт
98372,1449,5,5466.29,Одежда
98373,1449,5,5192.08,Рестораны
98374,1449,6,2346.45,Транспорт
98375,1449,6,28081.53,Путешествия
98376,1449,6,4692.87,Здоровье
98377,1449,6,2900.98,Транспорт
98378,1449,6,16204.58,Путешествия
98379,1449,6,14289.95,Одежда
98380,1449,6,33024.15,Путешествия
98381,1449,7,1931.62,Рестораны
98382,1449,7,4908.32,Продукты
98383,1449,7,16318.65,Образование
98384,1449,7,3069.6,Продукты
98385,1449,7,3555.6,Рестораны
98386,1449,7,1393.29,Транспорт
98387,1449,8,4397.54,Здоровье
98388,1449,8,27337.18,Путешествия
98389,1449,8,36283.06,Путешествия
98390,1449,8,3652.7,Образование
98391,1449,8,26319.77,Путешествия
98392,1449,9,2756.92,Продукты
98393,1449,9,13752.52,Путешествия
98394,1449,9,15715.37,Путешествия
98395,1449,9,5968.82,Коммунальные услуги
98396,1449,10,1620.8,Продукты
98397,1449,10,2275.35,Продукты
98398,1449,10,4935.87,Развлечения
98399,1449,10,12978.77,Образование
98400,1449,10,7661.68,Продукты
98401,1449,10,10524.38,Образование
98402,1449,11,2004.92,Рестораны
98403,1449,11,2953.22,Продукты
98404,1449,11,11699.24,Образование
98405,1449,11,3564.45,Рестораны
98406,1449,11,676.4,Рестораны
98407,1449,12,2417.29,Транспорт
98408,1449,12,2435.84,Транспорт
98409,1449,12,5892.72,Здоровье
98410,1449,12,4172.92,Здоровье
98411,1449,12,1489.73,Прочее
98412,1449,12,2290.16,Здоровье
98413,1449,12,8489.72,Одежда
98414,1449,12,14822.84,Путешествия
98415,1450,1,3630.44,Продукты
98416,1450,1,3316.68,Прочее
98417,1450,1,6330.27,Коммунальные услуги
98418,1450,1,3838.43,Рестораны
98419,1450,1,2914.29,Продукты
98420,1450,2,67874.55,Путешествия
98421,1450,2,48654.9,Путешествия
98422,1450,2,11793.84,Прочее
98423,1450,2,1960.62,Развлечения
98424,1450,2,3546.1,Развлечения
98425,1450,2,15338.89,Рестораны
98426,1450,2,5495.05,Рестораны
98427,1450,2,6966.05,Одежда
98428,1450,3,4443.54,Развлечения
98429,1450,4,2698.91,Продукты
98430,1450,4,5090.3,Здоровье
98431,1450,4,38338.44,Путешествия
98432,1450,5,4596.02,Здоровье
98433,1450,5,3327.04,Коммунальные услуги
98434,1450,6,5772.89,Одежда
98435,1450,6,26583.54,Путешествия
98436,1450,6,2858.59,Транспорт
98437,1450,6,3327.27,Развлечения
98438,1450,6,7540.11,Рестораны
98439,1450,6,1900.22,Продукты
98440,1450,6,9734.04,Одежда
98441,1450,7,1102.28,Транспорт
98442,1450,7,2757.16,Рестораны
98443,1450,7,17840.09,Одежда
98444,1450,7,47513.02,Путешествия
98445,1450,7,1757.5,Продукты
98446,1450,7,73802.41,Путешествия
98447,1450,7,2440.74,Развлечения
98448,1450,7,3525.94,Прочее
98449,1450,8,7630.55,Здоровье
98450,1450,8,7978.43,Рестораны
98451,1450,8,4515.83,Здоровье
98452,1450,9,31631.73,Путешествия
98453,1450,9,2692.9,Развлечения
98454,1450,9,14912.17,Коммунальные услуги
98455,1450,9,3466.55,Транспорт
98456,1450,9,52158.39,Путешествия
98457,1450,9,13954.34,Одежда
98458,1450,10,3427.75,Рестораны
98459,1450,10,35277.63,Одежда
98460,1450,10,4403.36,Рестораны
98461,1450,10,3435.38,Прочее
98462,1450,11,20031.64,Образование
98463,1450,11,46913.74,Путешествия
98464,1450,11,17655.77,Образование
98465,1450,11,2001.21,Рестораны
98466,1450,11,1915.56,Продукты
98467,1450,11,9804.34,Одежда
98468,1450,11,1493.31,Транспорт
98469,1450,11,8635.11,Здоровье
98470,1450,11,3608.69,Одежда
98471,1450,11,4407.99,Продукты
98472,1450,12,1376.57,Продукты
98473,1450,12,4658.59,Здоровье
98474,1450,12,13145.68,Одежда
98475,1450,12,2313.05,Продукты
98476,1450,12,1625.38,Транспорт
98477,1451,1,3503.8,Продукты
98478,1451,1,35764.25,Образование
98479,1451,1,5443.5,Рестораны
98480,1451,1,28279.38,Образование
98481,1451,1,1508.37,Транспорт
98482,1451,1,2223.42,Транспорт
98483,1451,1,10431.51,Одежда
98484,1451,1,1170.46,Транспорт
98485,1451,1,5022.96,Развлечения
98486,1451,2,6487.21,Рестораны
98487,1451,2,14270.2,Продукты
98488,1451,2,2429.36,Продукты
98489,1451,2,4392.65,Развлечения
98490,1451,2,6982.38,Рестораны
98491,1451,2,20188.17,Путешествия
98492,1451,2,3502.64,Рестораны
98493,1451,3,7861.49,Коммунальные услуги
98494,1451,3,5293.12,Развлечения
98495,1451,3,1338.05,Продукты
98496,1451,3,19125.15,Путешествия
98497,1451,3,7874.36,Одежда
98498,1451,4,6269.33,Продукты
98499,1451,4,3752.04,Продукты
98500,1451,4,2225.89,Развлечения
98501,1451,5,7697.92,Коммунальные услуги
98502,1451,5,3012.79,Транспорт
98503,1451,5,5100.29,Рестораны
98504,1451,5,3332.87,Рестораны
98505,1451,5,19439.82,Путешествия
98506,1451,5,2453.75,Здоровье
98507,1451,5,4103.12,Продукты
98508,1451,6,3429.32,Продукты
98509,1451,6,4841.35,Рестораны
98510,1451,6,16938.95,Образование
98511,1451,6,8239.34,Одежда
98512,1451,6,27218.57,Путешествия
98513,1451,7,6405.09,Рестораны
98514,1451,7,17253.37,Путешествия
98515,1451,7,2772.86,Развлечения
98516,1451,7,85499.21,Путешествия
98517,1451,7,7935.33,Продукты
98518,1451,7,2863.87,Продукты
98519,1451,8,8612.33,Рестораны
98520,1451,8,2579.0,Транспорт
98521,1451,8,20591.99,Путешествия
98522,1451,8,4139.74,Рестораны
98523,1451,8,2079.66,Развлечения
98524,1451,8,26197.48,Образование
98525,1451,8,4260.3,Продукты
98526,1451,9,3269.18,Транспорт
98527,1451,9,2554.81,Продукты
98528,1451,9,22646.43,Одежда
98529,1451,9,63627.28,Путешествия
98530,1451,9,2697.43,Продукты
98531,1451,9,2137.32,Транспорт
98532,1451,9,5368.22,Развлечения
98533,1451,10,29500.12,Путешествия
98534,1451,10,8775.32,Одежда
98535,1451,10,5062.02,Продукты
98536,1451,10,2385.93,Развлечения
98537,1451,10,4439.48,Рестораны
98538,1451,10,40045.46,Путешествия
98539,1451,11,8263.86,Одежда
98540,1451,11,20570.65,Одежда
98541,1451,11,2723.41,Продукты
98542,1451,11,1038.87,Развлечения
98543,1451,11,3807.57,Рестораны
98544,1451,11,12261.98,Одежда
98545,1451,11,8395.26,Рестораны
98546,1451,11,3740.34,Коммунальные услуги
98547,1451,11,2504.51,Транспорт
98548,1451,12,33266.83,Путешествия
98549,1451,12,9083.64,Коммунальные услуги
98550,1451,12,4269.99,Одежда
98551,1451,12,4299.02,Рестораны
98552,1451,12,81507.77,Путешествия
98553,1451,12,8175.44,Здоровье
98554,1451,12,20589.59,Путешествия
98555,1451,12,2813.59,Продукты
98556,1451,12,3860.23,Продукты
98557,1451,12,2446.52,Рестораны
98558,1452,1,2260.79,Продукты
98559,1452,1,7390.57,Здоровье
98560,1452,1,2515.61,Продукты
98561,1452,2,3714.08,Продукты
98562,1452,2,5445.06,Здоровье
98563,1452,2,2101.51,Развлечения
98564,1452,2,4687.73,Продукты
98565,1452,3,6580.03,Путешествия
98566,1452,3,2211.28,Развлечения
98567,1452,3,2425.46,Коммунальные услуги
98568,1452,3,5668.39,Развлечения
98569,1452,3,2658.79,Продукты
98570,1452,3,4261.57,Здоровье
98571,1452,3,7652.19,Продукты
98572,1452,4,10460.98,Путешествия
98573,1452,4,3546.86,Здоровье
98574,1452,4,7267.37,Продукты
98575,1452,4,2671.8,Продукты
98576,1452,4,6135.68,Рестораны
98577,1452,4,1852.67,Развлечения
98578,1452,5,3628.38,Продукты
98579,1452,5,3244.69,Продукты
98580,1452,5,9104.21,Прочее
98581,1452,5,11104.34,Образование
98582,1452,5,12833.49,Образование
98583,1452,5,5977.86,Рестораны
98584,1452,5,16349.88,Прочее
98585,1452,5,26593.96,Путешествия
98586,1452,5,41774.69,Путешествия
98587,1452,6,4521.77,Развлечения
98588,1452,6,2503.24,Развлечения
98589,1452,6,2785.62,Рестораны
98590,1452,6,1651.09,Транспорт
98591,1452,6,52686.5,Путешествия
98592,1452,6,2440.05,Развлечения
98593,1452,6,5320.72,Здоровье
98594,1452,6,8148.39,Коммунальные услуги
98595,1452,7,24107.05,Путешествия
98596,1452,7,7133.38,Одежда
98597,1452,7,2464.5,Развлечения
98598,1452,7,7960.12,Рестораны
98599,1452,7,13484.65,Рестораны
98600,1452,7,1812.2,Транспорт
98601,1452,7,2439.52,Развлечения
98602,1452,7,3946.04,Рестораны
98603,1452,7,4474.97,Продукты
98604,1452,8,4250.51,Развлечения
98605,1452,8,3204.14,Транспорт
98606,1452,8,1530.9,Транспорт
98607,1452,8,2400.13,Развлечения
98608,1452,9,3530.98,Развлечения
98609,1452,9,2906.92,Транспорт
98610,1452,9,4869.1,Продукты
98611,1452,9,4422.06,Коммунальные услуги
98612,1452,10,74100.18,Путешествия
98613,1452,10,2367.88,Продукты
98614,1452,10,2653.76,Транспорт
98615,1452,10,11332.08,Прочее
98616,1452,10,29481.05,Путешествия
98617,1452,10,1489.77,Продукты
98618,1452,11,4000.33,Развлечения
98619,1452,11,6791.89,Развлечения
98620,1452,11,28491.64,Путешествия
98621,1452,11,10769.98,Одежда
98622,1452,11,5482.57,Одежда
98623,1452,11,3809.73,Развлечения
98624,1452,12,5237.42,Рестораны
98625,1452,12,9629.67,Образование
98626,1452,12,4928.05,Продукты
98627,1452,12,6018.96,Одежда
98628,1452,12,3347.92,Рестораны
98629,1452,12,5388.83,Здоровье
98630,1452,12,2731.38,Здоровье
98631,1453,1,1232.77,Развлечения
